instant_daily,dteday,season_daily,mnth_daily,holiday_daily,weekday_daily,workingday_daily,weathersit_daily,temp_daily,atemp_daily,hum_daily,windspeed_daily,cnt_daily,instant_hourly,season_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly,cnt_hourly
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2657,Summer,Apr,14,0,1,1,1,0.72,0.6667,0.54,0.2239,146
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2658,Summer,Apr,15,0,1,1,1,0.74,0.6667,0.51,0.2239,175
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2659,Summer,Apr,16,0,1,1,1,0.7,0.6515,0.54,0.3582,239
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2660,Summer,Apr,17,0,1,1,1,0.7,0.6515,0.54,0.2985,521
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2661,Summer,Apr,18,0,1,1,1,0.68,0.6364,0.57,0.3582,499
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2662,Summer,Apr,19,0,1,1,1,0.66,0.6212,0.57,0.3284,382
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2663,Summer,Apr,20,0,1,1,1,0.66,0.6212,0.61,0.2836,237
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2664,Summer,Apr,21,0,1,1,1,0.62,0.6061,0.69,0.2537,190
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2665,Summer,Apr,22,0,1,1,1,0.6,0.5909,0.73,0.2985,106
115,2011-04-25,Summer,Apr,0,1,1,1,0.606667,0.5745,0.776667,0.185333,4073,2666,Summer,Apr,23,0,1,1,1,0.58,0.5455,0.78,0.2836,62
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2667,Summer,Apr,0,0,2,1,1,0.62,0.6061,0.69,0.2836,27
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2668,Summer,Apr,1,0,2,1,1,0.62,0.5909,0.73,0.2836,21
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2669,Summer,Apr,2,0,2,1,1,0.56,0.5303,0.83,0.3284,26
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2670,Summer,Apr,3,0,2,1,1,0.54,0.5152,0.88,0.2836,21
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2671,Summer,Apr,4,0,2,1,1,0.56,0.5303,0.83,0.2537,6
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2672,Summer,Apr,5,0,2,1,1,0.54,0.5152,0.88,0.2537,16
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2673,Summer,Apr,6,0,2,1,1,0.56,0.5303,0.88,0.2239,80
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2674,Summer,Apr,7,0,2,1,1,0.58,0.5455,0.83,0.2985,270
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2675,Summer,Apr,8,0,2,1,1,0.58,0.5455,0.83,0.2985,449
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2676,Summer,Apr,9,0,2,1,1,0.64,0.6061,0.73,0.3582,199
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2677,Summer,Apr,10,0,2,1,1,0.66,0.6212,0.69,0.3582,120
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2678,Summer,Apr,11,0,2,1,1,0.68,0.6364,0.65,0.3881,172
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2679,Summer,Apr,12,0,2,1,1,0.7,0.6515,0.61,0.4179,186
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2680,Summer,Apr,13,0,2,1,1,0.74,0.6667,0.51,0.4478,176
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2681,Summer,Apr,14,0,2,1,1,0.72,0.6667,0.58,0.3284,155
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2682,Summer,Apr,15,0,2,1,1,0.7,0.6515,0.61,0.3582,153
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2683,Summer,Apr,16,0,2,1,1,0.7,0.6515,0.58,0.3881,291
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2684,Summer,Apr,17,0,2,1,1,0.68,0.6364,0.61,0.3582,521
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2685,Summer,Apr,18,0,2,1,1,0.68,0.6364,0.65,0.4478,528
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2686,Summer,Apr,19,0,2,1,1,0.64,0.6061,0.73,0.4179,328
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2687,Summer,Apr,20,0,2,1,1,0.64,0.6061,0.73,0.3582,234
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2688,Summer,Apr,21,0,2,1,1,0.62,0.5909,0.78,0.2836,195
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2689,Summer,Apr,22,0,2,1,2,0.6,0.5606,0.83,0.194,148
116,2011-04-26,Summer,Apr,0,2,1,1,0.631667,0.594083,0.729167,0.3265,4400,2690,Summer,Apr,23,0,2,1,2,0.6,0.5606,0.83,0.2239,78
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2691,Summer,Apr,0,0,3,1,1,0.6,0.5606,0.83,0.2239,27
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2692,Summer,Apr,1,0,3,1,1,0.6,0.5606,0.83,0.2537,17
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2693,Summer,Apr,2,0,3,1,1,0.58,0.5455,0.88,0.2537,5
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2694,Summer,Apr,3,0,3,1,2,0.58,0.5455,0.88,0.2836,7
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2695,Summer,Apr,4,0,3,1,1,0.56,0.5303,0.94,0.2239,6
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2696,Summer,Apr,5,0,3,1,2,0.56,0.5303,0.94,0.2537,17
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2697,Summer,Apr,6,0,3,1,1,0.56,0.5303,0.94,0.2537,84
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2698,Summer,Apr,7,0,3,1,2,0.58,0.5455,0.88,0.2836,246
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2699,Summer,Apr,8,0,3,1,2,0.58,0.5455,0.88,0.3284,444
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2700,Summer,Apr,9,0,3,1,2,0.6,0.5455,0.88,0.4179,181
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2701,Summer,Apr,10,0,3,1,2,0.62,0.5758,0.83,0.2836,92
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2702,Summer,Apr,11,0,3,1,2,0.64,0.5909,0.78,0.2836,156
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2703,Summer,Apr,12,0,3,1,1,0.66,0.6061,0.78,0.3284,173
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2704,Summer,Apr,13,0,3,1,1,0.64,0.5909,0.78,0.2985,150
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2705,Summer,Apr,14,0,3,1,1,0.68,0.6364,0.74,0.2836,148
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2706,Summer,Apr,15,0,3,1,1,0.7,0.6515,0.65,0.4925,138
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2707,Summer,Apr,16,0,3,1,1,0.7,0.6515,0.7,0.3881,218
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2708,Summer,Apr,17,0,3,1,3,0.66,0.6061,0.83,0.3881,521
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2709,Summer,Apr,18,0,3,1,3,0.66,0.6061,0.83,0.3881,412
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2710,Summer,Apr,19,0,3,1,1,0.62,0.5909,0.78,0.2836,260
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2711,Summer,Apr,20,0,3,1,1,0.64,0.5758,0.83,0.3284,218
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2712,Summer,Apr,21,0,3,1,1,0.62,0.5606,0.88,0.2836,145
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2713,Summer,Apr,22,0,3,1,2,0.62,0.5606,0.88,0.3284,129
117,2011-04-27,Summer,Apr,0,3,1,2,0.62,0.575142,0.835417,0.3122,3872,2714,Summer,Apr,23,0,3,1,2,0.62,0.5606,0.88,0.3582,78
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2715,Summer,Apr,0,0,4,1,1,0.64,0.5909,0.78,0.3582,54
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2716,Summer,Apr,1,0,4,1,2,0.62,0.5758,0.83,0.3881,20
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2717,Summer,Apr,2,0,4,1,2,0.62,0.5758,0.83,0.4478,21
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2718,Summer,Apr,3,0,4,1,2,0.64,0.5909,0.78,0.3881,3
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2719,Summer,Apr,4,0,4,1,2,0.62,0.5758,0.83,0.4179,9
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2720,Summer,Apr,5,0,4,1,2,0.62,0.5758,0.83,0.3881,13
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2721,Summer,Apr,6,0,4,1,2,0.64,0.5909,0.78,0.4627,86
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2722,Summer,Apr,7,0,4,1,2,0.64,0.5909,0.78,0.4478,215
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2723,Summer,Apr,8,0,4,1,2,0.66,0.6061,0.78,0.4478,398
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2724,Summer,Apr,9,0,4,1,3,0.62,0.5606,0.88,0.3284,183
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2725,Summer,Apr,10,0,4,1,2,0.62,0.5606,0.88,0.2836,54
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2726,Summer,Apr,11,0,4,1,2,0.62,0.5758,0.83,0.2836,84
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2727,Summer,Apr,12,0,4,1,2,0.62,0.5909,0.78,0.2537,107
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2728,Summer,Apr,13,0,4,1,2,0.62,0.5758,0.83,0.2985,121
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2729,Summer,Apr,14,0,4,1,1,0.62,0.5758,0.83,0.2985,142
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2730,Summer,Apr,15,0,4,1,1,0.66,0.6212,0.69,0.3284,163
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2731,Summer,Apr,16,0,4,1,1,0.62,0.5909,0.78,0.2537,270
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2732,Summer,Apr,17,0,4,1,1,0.64,0.6212,0.47,0.3582,455
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2733,Summer,Apr,18,0,4,1,1,0.64,0.6212,0.47,0.3582,530
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2734,Summer,Apr,19,0,4,1,1,0.62,0.6212,0.43,0.2985,404
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2735,Summer,Apr,20,0,4,1,1,0.58,0.5455,0.43,0.2239,269
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2736,Summer,Apr,21,0,4,1,1,0.56,0.5303,0.46,0.1343,194
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2737,Summer,Apr,22,0,4,1,1,0.54,0.5152,0.45,0.1642,153
118,2011-04-28,Summer,Apr,0,4,1,2,0.6175,0.578929,0.700833,0.320908,4058,2738,Summer,Apr,23,0,4,1,1,0.54,0.5152,0.39,0.0896,110
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2739,Summer,Apr,0,0,5,1,1,0.52,0.5,0.39,0.2836,48
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2740,Summer,Apr,1,0,5,1,1,0.5,0.4848,0.45,0.0896,31
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2741,Summer,Apr,2,0,5,1,1,0.46,0.4545,0.63,0.1045,10
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2742,Summer,Apr,3,0,5,1,1,0.46,0.4545,0.59,0.0896,5
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2743,Summer,Apr,4,0,5,1,1,0.46,0.4545,0.51,0.1343,6
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2744,Summer,Apr,5,0,5,1,1,0.46,0.4545,0.47,0.1343,25
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2745,Summer,Apr,6,0,5,1,1,0.5,0.4848,0.45,0.2836,71
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2746,Summer,Apr,7,0,5,1,1,0.52,0.5,0.42,0.194,240
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2747,Summer,Apr,8,0,5,1,1,0.54,0.5152,0.39,0.2985,421
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2748,Summer,Apr,9,0,5,1,1,0.54,0.5152,0.39,0.3284,230
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2749,Summer,Apr,10,0,5,1,1,0.56,0.5303,0.4,0.2836,156
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2750,Summer,Apr,11,0,5,1,1,0.6,0.6212,0.38,0.2239,157
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2751,Summer,Apr,12,0,5,1,1,0.56,0.5303,0.37,0.2836,223
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2752,Summer,Apr,13,0,5,1,1,0.56,0.5303,0.37,0.2985,308
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2753,Summer,Apr,14,0,5,1,1,0.6,0.6212,0.35,0.3284,248
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2754,Summer,Apr,15,0,5,1,2,0.56,0.5303,0.4,0.2985,252
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2755,Summer,Apr,16,0,5,1,2,0.54,0.5152,0.42,0.3582,299
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2756,Summer,Apr,17,0,5,1,2,0.52,0.5,0.45,0.3881,508
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2757,Summer,Apr,18,0,5,1,1,0.52,0.5,0.48,0.3582,439
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2758,Summer,Apr,19,0,5,1,1,0.46,0.4545,0.55,0.3284,270
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2759,Summer,Apr,20,0,5,1,1,0.48,0.4697,0.48,0.2239,194
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2760,Summer,Apr,21,0,5,1,1,0.46,0.4545,0.51,0.194,195
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2761,Summer,Apr,22,0,5,1,1,0.42,0.4242,0.58,0.1642,146
119,2011-04-29,Summer,Apr,0,5,1,1,0.51,0.497463,0.457083,0.240063,4595,2762,Summer,Apr,23,0,5,1,2,0.44,0.4394,0.54,0.0896,113
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2763,Summer,Apr,0,0,6,0,2,0.44,0.4394,0.54,0.2537,106
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2764,Summer,Apr,1,0,6,0,2,0.44,0.4394,0.54,0.1642,74
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2765,Summer,Apr,2,0,6,0,2,0.44,0.4394,0.54,0.2239,65
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2766,Summer,Apr,3,0,6,0,2,0.42,0.4242,0.54,0.194,17
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2767,Summer,Apr,4,0,6,0,2,0.42,0.4242,0.54,0.2239,7
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2768,Summer,Apr,5,0,6,0,1,0.42,0.4242,0.54,0.3881,7
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2769,Summer,Apr,6,0,6,0,1,0.4,0.4091,0.58,0.2836,21
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2770,Summer,Apr,7,0,6,0,1,0.4,0.4091,0.54,0.3881,48
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2771,Summer,Apr,8,0,6,0,1,0.4,0.4091,0.54,0.2985,91
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2772,Summer,Apr,9,0,6,0,1,0.44,0.4394,0.51,0.3582,156
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2773,Summer,Apr,10,0,6,0,1,0.48,0.4697,0.44,0.3881,279
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2774,Summer,Apr,11,0,6,0,1,0.5,0.4848,0.42,0.3582,321
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2775,Summer,Apr,12,0,6,0,1,0.52,0.5,0.42,0.3881,416
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2776,Summer,Apr,13,0,6,0,1,0.54,0.5152,0.39,0.2985,455
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2777,Summer,Apr,14,0,6,0,1,0.54,0.5152,0.39,0.2239,452
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2778,Summer,Apr,15,0,6,0,1,0.56,0.5303,0.37,0.1343,499
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2779,Summer,Apr,16,0,6,0,1,0.58,0.5455,0.37,0.194,464
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2780,Summer,Apr,17,0,6,0,1,0.56,0.5303,0.43,0.1343,407
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2781,Summer,Apr,18,0,6,0,1,0.54,0.5152,0.43,0.1343,371
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2782,Summer,Apr,19,0,6,0,1,0.54,0.5152,0.43,0.1343,387
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2783,Summer,Apr,20,0,6,0,1,0.44,0.4394,0.62,0.1343,224
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2784,Summer,Apr,21,0,6,0,1,0.44,0.4394,0.62,0.1343,177
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2785,Summer,Apr,22,0,6,0,1,0.44,0.4394,0.67,0.1045,143
120,2011-04-30,Summer,Apr,0,6,0,1,0.4725,0.464021,0.503333,0.235075,5312,2786,Summer,Apr,23,0,6,0,1,0.44,0.4394,0.67,0.1045,125
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2787,Summer,May,0,0,0,0,1,0.42,0.4242,0.67,0.0896,96
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2788,Summer,May,1,0,0,0,1,0.42,0.4242,0.69,0.1045,59
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2789,Summer,May,2,0,0,0,1,0.42,0.4242,0.77,0.1045,50
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2790,Summer,May,3,0,0,0,1,0.4,0.4091,0.82,0.1045,23
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2791,Summer,May,4,0,0,0,1,0.4,0.4091,0.76,0.1045,17
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2792,Summer,May,5,0,0,0,1,0.4,0.4091,0.82,0.0896,10
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2793,Summer,May,6,0,0,0,2,0.4,0.4091,0.82,0.0896,13
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2794,Summer,May,7,0,0,0,2,0.42,0.4242,0.77,0.0896,33
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2795,Summer,May,8,0,0,0,2,0.44,0.4394,0.77,0.1343,59
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2796,Summer,May,9,0,0,0,2,0.46,0.4545,0.72,0.1343,141
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2797,Summer,May,10,0,0,0,2,0.48,0.4697,0.63,0.194,264
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2798,Summer,May,11,0,0,0,1,0.46,0.4545,0.82,0.1045,250
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2799,Summer,May,12,0,0,0,2,0.48,0.4697,0.77,0.1045,281
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2800,Summer,May,13,0,0,0,2,0.5,0.4848,0.63,0.1642,332
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2801,Summer,May,14,0,0,0,2,0.5,0.4848,0.68,0.1045,238
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2802,Summer,May,15,0,0,0,2,0.5,0.4848,0.72,0.0,266
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2803,Summer,May,16,0,0,0,2,0.5,0.4848,0.72,0.194,214
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2804,Summer,May,17,0,0,0,2,0.48,0.4697,0.82,0.2537,196
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2805,Summer,May,18,0,0,0,2,0.46,0.4545,0.82,0.0896,159
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2806,Summer,May,19,0,0,0,2,0.46,0.4545,0.84,0.1045,178
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2807,Summer,May,20,0,0,0,2,0.46,0.4545,0.82,0.0,121
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2808,Summer,May,21,0,0,0,2,0.46,0.4545,0.82,0.0,105
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2809,Summer,May,22,0,0,0,2,0.46,0.4545,0.82,0.0,100
121,2011-05-01,Summer,May,0,0,0,2,0.451667,0.448204,0.762083,0.106354,3351,2810,Summer,May,23,0,0,0,1,0.46,0.4545,0.77,0.194,146
122,2011-05-02,Summer,May,0,1,1,2,0.549167,0.532833,0.73,0.183454,4401,2811,Summer,May,0,0,1,1,1,0.46,0.4545,0.72,0.1343,177
122,2011-05-02,Summer,May,0,1,1,2,0.549167,0.532833,0.73,0.183454,4401,2812,Summer,May,1,0,1,1,1,0.46,0.4545,0.72,0.1343,114
122,2011-05-02,Summer,May,0,1,1,2,0.549167,0.532833,0.73,0.183454,4401,2813,Summer,May,2,0,1,1,2,0.44,0.4394,0.77,0.2239,35
